Timestamp,EAR,Status
2025-05-28 18:15:28.054891,0.13,DROWSY
2025-05-28 18:15:28.112320,0.12,DROWSY
2025-05-28 18:15:28.170027,0.11,DROWSY
2025-05-28 18:15:28.219974,0.11,DROWSY
2025-05-28 18:15:28.260101,0.13,DROWSY
2025-05-28 18:15:28.309351,0.12,DROWSY
2025-05-28 18:15:28.350315,0.1,DROWSY
2025-05-28 18:15:28.393735,0.13,DROWSY
2025-05-28 18:15:28.436426,0.13,DROWSY
2025-05-28 18:15:28.481855,0.11,DROWSY
2025-05-28 18:15:28.522942,0.13,DROWSY
2025-05-28 18:15:28.581787,0.11,DROWSY
2025-05-28 18:15:28.639509,0.1,DROWSY
2025-05-28 18:15:28.691967,0.1,DROWSY
2025-05-28 18:15:28.732597,0.14,DROWSY
2025-05-28 18:15:28.780117,0.14,DROWSY
2025-05-28 18:15:28.822131,0.13,DROWSY
2025-05-28 18:15:28.864114,0.13,DROWSY
2025-05-28 18:15:28.903723,0.11,DROWSY
2025-05-28 18:15:28.946802,0.13,DROWSY
2025-05-28 18:15:28.996500,0.1,DROWSY
2025-05-28 18:15:29.037952,0.12,DROWSY
2025-05-28 18:15:29.091586,0.1,DROWSY
2025-05-28 18:15:29.137917,0.11,DROWSY
2025-05-28 18:15:29.185372,0.12,DROWSY
2025-05-28 18:15:29.237784,0.1,DROWSY
2025-05-28 18:15:29.292436,0.1,DROWSY
2025-05-28 18:15:29.334920,0.12,DROWSY
2025-05-28 18:15:29.375340,0.14,DROWSY
2025-05-28 18:15:29.416873,0.1,DROWSY
2025-05-28 18:15:29.456463,0.12,DROWSY
2025-05-28 18:15:29.516031,0.13,DROWSY
2025-05-28 18:15:29.553203,0.1,DROWSY
2025-05-28 18:15:29.606753,0.13,DROWSY
2025-05-28 18:15:29.650865,0.11,DROWSY
2025-05-28 18:15:29.698098,0.11,DROWSY
2025-05-28 18:15:29.735803,0.11,DROWSY
2025-05-28 18:15:29.778067,0.1,DROWSY
2025-05-28 18:15:29.823902,0.1,DROWSY
2025-05-28 18:15:29.865543,0.12,DROWSY
2025-05-28 18:15:29.908371,0.1,DROWSY
2025-05-28 18:15:29.954243,0.12,DROWSY
2025-05-28 18:15:29.996644,0.11,DROWSY
2025-05-28 18:15:30.126666,0.11,DROWSY
2025-05-28 18:15:30.173681,0.08,DROWSY
2025-05-28 18:15:30.230679,0.06,DROWSY
2025-05-28 18:15:30.286719,0.07,DROWSY
2025-05-28 18:15:30.328302,0.09,DROWSY
2025-05-28 18:15:30.369284,0.09,DROWSY
2025-05-28 18:15:30.411587,0.09,DROWSY
2025-05-28 18:15:30.449858,0.1,DROWSY
2025-05-28 18:15:30.496586,0.1,DROWSY
2025-05-28 18:15:30.552809,0.12,DROWSY
2025-05-28 18:15:30.638403,0.11,DROWSY
2025-05-28 18:15:30.686387,0.11,DROWSY
2025-05-28 18:15:30.729263,0.11,DROWSY
2025-05-28 18:15:30.774308,0.11,DROWSY
2025-05-28 18:15:30.828804,0.12,DROWSY
2025-05-28 18:15:30.877117,0.1,DROWSY
2025-05-28 18:15:30.923962,0.1,DROWSY
2025-05-28 18:15:30.968542,0.11,DROWSY
2025-05-28 18:15:31.019974,0.11,DROWSY
2025-05-28 18:15:31.062448,0.1,DROWSY
2025-05-28 18:15:31.135427,0.12,DROWSY
2025-05-28 18:15:31.198935,0.15,DROWSY
2025-05-28 18:15:31.239322,0.14,DROWSY
2025-05-28 18:15:31.287957,0.14,DROWSY
2025-05-28 18:15:31.343786,0.15,DROWSY
2025-05-28 18:15:31.390136,0.17,DROWSY
2025-05-28 18:15:31.427936,0.15,DROWSY
2025-05-28 18:15:31.477844,0.16,DROWSY
2025-05-28 18:15:31.522691,0.14,DROWSY
2025-05-28 18:15:31.568558,0.13,DROWSY
2025-05-28 18:15:31.622848,0.15,DROWSY
2025-05-28 18:15:31.669074,0.15,DROWSY
2025-05-28 18:15:31.712138,0.15,DROWSY
2025-05-28 18:15:31.756274,0.13,DROWSY
2025-05-28 18:15:31.809387,0.15,DROWSY
2025-05-28 18:15:31.852390,0.15,DROWSY
2025-05-28 18:15:31.906215,0.16,DROWSY
2025-05-28 18:15:31.963120,0.16,DROWSY
2025-05-28 18:15:32.024783,0.19,DROWSY
2025-05-28 18:15:32.073178,0.17,DROWSY
2025-05-28 18:15:32.122863,0.15,DROWSY
2025-05-28 18:15:32.173383,0.17,DROWSY
2025-05-28 18:15:32.223039,0.18,DROWSY
2025-05-28 18:15:32.275443,0.18,DROWSY
2025-05-28 18:15:32.328838,0.17,DROWSY
2025-05-28 18:15:32.474915,0.17,DROWSY
2025-05-28 18:15:32.528485,0.18,DROWSY
2025-05-28 18:15:32.607868,0.17,DROWSY
2025-05-28 18:15:32.659344,0.17,DROWSY
2025-05-28 18:15:32.722910,0.18,DROWSY
2025-05-28 18:15:32.776718,0.17,DROWSY
2025-05-28 18:15:32.833797,0.16,DROWSY
2025-05-28 18:15:32.891762,0.18,DROWSY
2025-05-28 18:15:32.943277,0.19,DROWSY
2025-05-28 18:15:33.035282,0.15,DROWSY
2025-05-28 18:15:33.102978,0.17,DROWSY
2025-05-28 18:15:33.184069,0.17,DROWSY
2025-05-28 18:15:33.256052,0.17,DROWSY
2025-05-28 18:15:33.304869,0.18,DROWSY
2025-05-28 18:15:33.353737,0.17,DROWSY
2025-05-28 18:15:33.406169,0.17,DROWSY
2025-05-28 18:15:33.450932,0.17,DROWSY
2025-05-28 18:15:33.495385,0.18,DROWSY
2025-05-28 18:15:33.544165,0.16,DROWSY
2025-05-28 18:15:33.622047,0.17,DROWSY
2025-05-28 18:15:33.691270,0.14,DROWSY
2025-05-28 18:15:33.732741,0.16,DROWSY
2025-05-28 18:15:33.774147,0.15,DROWSY
2025-05-28 18:15:33.812704,0.13,DROWSY
2025-05-28 18:15:33.870826,0.15,DROWSY
2025-05-28 18:15:33.923064,0.15,DROWSY
2025-05-28 18:15:33.962933,0.14,DROWSY
2025-05-28 18:15:34.015755,0.15,DROWSY
2025-05-28 18:15:34.057753,0.14,DROWSY
2025-05-28 18:15:34.139488,0.13,DROWSY
2025-05-28 18:15:34.183774,0.13,DROWSY
2025-05-28 18:15:34.237782,0.12,DROWSY
2025-05-28 18:15:34.281879,0.13,DROWSY
2025-05-28 18:15:34.325022,0.14,DROWSY
2025-05-28 18:15:34.372781,0.13,DROWSY
2025-05-28 18:15:34.421154,0.12,DROWSY
2025-05-28 18:15:34.459850,0.12,DROWSY
2025-05-28 18:15:34.519438,0.13,DROWSY
2025-05-28 18:15:34.559453,0.14,DROWSY
2025-05-28 18:15:34.620352,0.14,DROWSY
2025-05-28 18:15:34.669238,0.15,DROWSY
2025-05-28 18:15:34.719983,0.12,DROWSY
2025-05-28 18:15:34.760234,0.13,DROWSY
2025-05-28 18:15:34.810088,0.13,DROWSY
2025-05-28 18:15:34.856229,0.13,DROWSY
2025-05-28 18:15:34.903531,0.12,DROWSY
2025-05-28 18:15:34.942242,0.11,DROWSY
2025-05-28 18:15:34.989480,0.15,DROWSY
2025-05-28 18:15:35.036365,0.15,DROWSY
2025-05-28 18:15:35.103293,0.13,DROWSY
2025-05-28 18:15:35.154353,0.12,DROWSY
2025-05-28 18:15:35.205887,0.13,DROWSY
2025-05-28 18:15:35.251332,0.13,DROWSY
2025-05-28 18:15:35.298379,0.11,DROWSY
2025-05-28 18:15:35.339796,0.14,DROWSY
2025-05-28 18:15:35.397939,0.14,DROWSY
2025-05-28 18:15:35.439722,0.14,DROWSY
2025-05-28 18:15:35.485804,0.12,DROWSY
2025-05-28 18:15:35.535055,0.14,DROWSY
2025-05-28 18:15:35.621600,0.13,DROWSY
2025-05-28 18:15:35.672433,0.12,DROWSY
2025-05-28 18:15:35.722431,0.14,DROWSY
2025-05-28 18:15:35.768448,0.15,DROWSY
2025-05-28 18:15:35.820273,0.13,DROWSY
2025-05-28 18:15:35.869056,0.14,DROWSY
2025-05-28 18:15:35.920481,0.12,DROWSY
2025-05-28 18:15:35.961042,0.13,DROWSY
2025-05-28 18:15:36.017888,0.13,DROWSY
2025-05-28 18:15:36.060704,0.13,DROWSY
2025-05-28 18:15:36.135319,0.13,DROWSY
2025-05-28 18:15:36.183242,0.12,DROWSY
2025-05-28 18:15:36.235900,0.11,DROWSY
2025-05-28 18:15:36.282219,0.12,DROWSY
2025-05-28 18:15:36.330908,0.11,DROWSY
2025-05-28 18:15:36.381642,0.1,DROWSY
2025-05-28 18:15:36.421815,0.11,DROWSY
2025-05-28 18:15:36.464108,0.12,DROWSY
2025-05-28 18:15:36.508252,0.12,DROWSY
2025-05-28 18:15:36.543613,0.12,DROWSY
2025-05-28 18:15:36.604494,0.14,DROWSY
2025-05-28 18:15:36.667611,0.15,DROWSY
2025-05-28 18:15:36.724980,0.17,DROWSY
2025-05-28 18:15:36.770428,0.17,DROWSY
2025-05-28 18:15:36.979431,0.15,DROWSY
2025-05-28 18:15:37.035155,0.18,DROWSY
2025-05-28 18:15:37.095827,0.17,DROWSY
2025-05-28 18:15:37.139445,0.13,DROWSY
2025-05-28 18:15:37.188567,0.14,DROWSY
2025-05-28 18:15:37.235622,0.15,DROWSY
2025-05-28 18:15:37.285789,0.15,DROWSY
2025-05-28 18:15:37.329599,0.15,DROWSY
2025-05-28 18:15:37.373492,0.12,DROWSY
2025-05-28 18:15:37.419787,0.14,DROWSY
2025-05-28 18:15:37.468367,0.14,DROWSY
2025-05-28 18:15:37.522155,0.14,DROWSY
2025-05-28 18:15:37.588047,0.14,DROWSY
2025-05-28 18:15:37.638693,0.14,DROWSY
2025-05-28 18:15:37.702511,0.15,DROWSY
2025-05-28 18:15:37.741062,0.15,DROWSY
2025-05-28 18:15:37.791913,0.16,DROWSY
2025-05-28 18:15:37.835991,0.14,DROWSY
2025-05-28 18:15:37.882051,0.14,DROWSY
2025-05-28 18:15:37.923882,0.14,DROWSY
2025-05-28 18:15:37.967934,0.18,DROWSY
2025-05-28 18:18:49.983972,0.17,DROWSY
2025-05-28 18:18:50.117492,0.17,DROWSY
2025-05-28 18:18:50.176179,0.19,DROWSY
2025-05-28 18:18:50.228037,0.19,DROWSY
2025-05-28 18:18:53.932840,0.13,DROWSY
2025-05-28 18:18:53.980892,0.12,DROWSY
2025-05-28 18:18:54.037384,0.11,DROWSY
2025-05-28 18:18:54.092270,0.15,DROWSY
2025-05-28 18:18:54.150481,0.11,DROWSY
2025-05-28 18:18:54.214221,0.1,DROWSY
2025-05-28 18:18:54.274114,0.11,DROWSY
2025-05-28 18:18:54.335283,0.12,DROWSY
2025-05-28 18:18:54.383335,0.1,DROWSY
2025-05-28 18:18:54.428622,0.1,DROWSY
2025-05-28 18:18:54.478650,0.1,DROWSY
2025-05-28 18:18:54.534591,0.1,DROWSY
2025-05-28 18:18:54.600490,0.1,DROWSY
2025-05-28 18:18:54.647242,0.1,DROWSY
2025-05-28 18:18:54.688401,0.12,DROWSY
2025-05-28 18:18:54.737069,0.11,DROWSY
2025-05-28 18:18:54.785481,0.12,DROWSY
2025-05-28 18:18:54.830709,0.11,DROWSY
2025-05-28 18:18:54.884927,0.1,DROWSY
2025-05-28 18:18:54.940534,0.1,DROWSY
2025-05-28 18:18:55.003360,0.11,DROWSY
2025-05-28 18:18:55.065199,0.1,DROWSY
2025-05-28 18:18:55.168755,0.14,DROWSY
2025-05-28 18:18:55.221551,0.14,DROWSY
2025-05-28 18:18:55.285458,0.13,DROWSY
2025-05-28 18:18:55.344994,0.14,DROWSY
2025-05-28 18:18:55.388188,0.15,DROWSY
2025-05-28 18:18:55.442575,0.11,DROWSY
2025-05-28 18:18:55.486991,0.15,DROWSY
2025-05-28 18:18:55.544033,0.1,DROWSY
2025-05-28 18:18:55.603209,0.13,DROWSY
2025-05-28 18:18:55.662394,0.13,DROWSY
2025-05-28 18:18:55.734033,0.15,DROWSY
2025-05-28 18:18:55.783568,0.13,DROWSY
2025-05-28 18:18:55.827985,0.13,DROWSY
2025-05-28 18:18:55.880945,0.15,DROWSY
2025-05-28 18:18:55.927343,0.14,DROWSY
2025-05-28 18:18:55.967472,0.14,DROWSY
2025-05-28 18:18:56.034256,0.14,DROWSY
2025-05-28 18:18:56.102108,0.14,DROWSY
2025-05-28 18:18:56.154965,0.15,DROWSY
2025-05-28 18:18:56.230820,0.16,DROWSY
2025-05-28 18:18:56.284270,0.15,DROWSY
2025-05-28 18:18:56.340058,0.16,DROWSY
2025-05-28 18:18:56.389120,0.15,DROWSY
2025-05-28 18:18:56.440550,0.16,DROWSY
2025-05-28 18:18:56.498802,0.14,DROWSY
2025-05-28 18:18:56.548544,0.17,DROWSY
2025-05-28 18:18:56.622875,0.17,DROWSY
2025-05-28 18:18:56.681622,0.17,DROWSY
2025-05-28 18:18:56.731646,0.13,DROWSY
2025-05-28 18:18:56.785584,0.15,DROWSY
2025-05-28 18:18:56.827058,0.16,DROWSY
2025-05-28 18:18:56.881687,0.18,DROWSY
2025-05-28 18:18:56.932280,0.18,DROWSY
2025-05-28 18:18:56.985805,0.14,DROWSY
2025-05-28 18:18:57.048050,0.17,DROWSY
2025-05-28 18:19:11.630020,0.11,DROWSY
2025-05-28 18:19:11.682003,0.12,DROWSY
2025-05-28 18:19:11.734398,0.12,DROWSY
2025-05-28 18:19:11.774519,0.13,DROWSY
2025-05-28 18:19:11.818520,0.12,DROWSY
2025-05-28 18:19:11.858147,0.13,DROWSY
2025-05-28 18:19:11.907725,0.12,DROWSY
2025-05-28 18:19:11.963854,0.11,DROWSY
2025-05-28 18:19:12.035730,0.09,DROWSY
2025-05-28 18:19:12.097305,0.14,DROWSY
2025-05-28 18:19:12.157023,0.1,DROWSY
2025-05-28 18:19:12.228304,0.11,DROWSY
2025-05-28 18:19:12.295653,0.12,DROWSY
2025-05-28 18:19:12.341907,0.1,DROWSY
2025-05-28 18:19:12.384547,0.1,DROWSY
2025-05-28 18:19:12.424798,0.09,DROWSY
2025-05-28 18:19:12.483528,0.1,DROWSY
2025-05-28 18:19:12.534974,0.1,DROWSY
2025-05-28 18:19:12.588267,0.09,DROWSY
2025-05-28 18:19:12.649345,0.15,DROWSY
2025-05-28 18:19:12.713833,0.17,DROWSY
2025-05-28 18:19:12.767393,0.18,DROWSY
2025-05-28 18:19:12.810019,0.18,DROWSY
2025-05-28 18:19:12.856998,0.15,DROWSY
2025-05-28 18:19:23.725618,0.14,DROWSY
2025-05-28 18:19:23.788234,0.06,DROWSY
2025-05-28 18:19:23.830523,0.11,DROWSY
2025-05-28 18:19:23.895970,0.1,DROWSY
2025-05-28 18:19:23.952972,0.13,DROWSY
2025-05-28 18:19:24.025855,0.14,DROWSY
2025-05-28 18:19:24.061729,0.1,DROWSY
2025-05-28 18:19:24.143812,0.12,DROWSY
2025-05-28 18:19:24.222368,0.12,DROWSY
2025-05-28 18:19:24.327345,0.1,DROWSY
2025-05-28 18:19:24.379111,0.15,DROWSY
2025-05-28 18:19:24.422083,0.16,DROWSY
2025-05-28 18:19:24.475525,0.15,DROWSY
2025-05-28 18:19:24.534386,0.14,DROWSY
2025-05-28 18:19:24.593243,0.16,DROWSY
2025-05-28 18:19:24.686727,0.14,DROWSY
2025-05-28 18:19:24.739236,0.16,DROWSY
2025-05-29 23:13:54.856651,0.17,DROWSY
2025-05-29 23:13:54.931032,0.19,DROWSY
2025-05-29 23:13:55.010158,0.19,DROWSY
2025-05-29 23:13:55.073397,0.16,DROWSY
2025-05-29 23:13:55.126984,0.15,DROWSY
2025-05-29 23:13:55.174816,0.14,DROWSY
2025-05-29 23:13:55.252868,0.15,DROWSY
2025-05-29 23:13:55.309700,0.16,DROWSY
2025-05-29 23:13:55.368816,0.17,DROWSY
2025-05-29 23:13:55.425796,0.19,DROWSY
2025-05-29 23:13:55.463648,0.19,DROWSY
2025-05-29 23:35:09.999361,0.18,DROWSY
2025-05-29 23:35:10.046142,0.19,DROWSY
2025-05-29 23:35:10.166108,0.17,DROWSY
2025-05-29 23:35:10.211762,0.18,DROWSY
2025-05-29 23:35:10.264470,0.18,DROWSY
2025-05-29 23:35:10.366969,0.18,DROWSY
2025-05-29 23:35:10.431846,0.19,DROWSY
2025-05-29 23:35:10.472303,0.18,DROWSY
2025-05-29 23:35:10.567951,0.17,DROWSY
2025-05-29 23:35:10.620695,0.19,DROWSY
2025-05-29 23:35:10.665892,0.19,DROWSY
2025-05-29 23:35:10.754008,0.19,DROWSY
2025-05-29 23:35:20.326246,0.12,DROWSY
2025-05-29 23:35:20.380031,0.12,DROWSY
2025-05-29 23:35:20.422593,0.12,DROWSY
2025-05-29 23:35:20.466583,0.13,DROWSY
2025-05-29 23:35:20.545679,0.14,DROWSY
2025-05-29 23:35:20.615094,0.12,DROWSY
2025-05-29 23:35:20.677941,0.14,DROWSY
2025-05-29 23:35:20.750416,0.12,DROWSY
2025-05-29 23:35:20.818247,0.12,DROWSY
2025-05-29 23:35:20.876816,0.11,DROWSY
2025-05-29 23:35:20.959595,0.13,DROWSY
2025-05-29 23:35:21.045767,0.14,DROWSY
2025-05-29 23:35:21.124809,0.14,DROWSY
2025-05-29 23:35:21.181157,0.14,DROWSY
2025-05-29 23:35:21.233739,0.11,DROWSY
2025-05-29 23:35:21.303341,0.12,DROWSY
2025-05-29 23:35:21.357705,0.14,DROWSY
2025-05-29 23:35:21.415339,0.14,DROWSY
2025-05-29 23:35:21.476934,0.13,DROWSY
2025-05-29 23:35:21.546939,0.15,DROWSY
2025-05-29 23:35:21.638600,0.16,DROWSY
2025-05-29 23:35:21.745209,0.1,DROWSY
2025-05-29 23:35:21.798320,0.15,DROWSY
2025-05-29 23:35:21.844503,0.15,DROWSY
2025-05-29 23:35:21.895580,0.16,DROWSY
2025-05-29 23:35:21.940783,0.18,DROWSY
2025-05-29 23:35:21.983313,0.18,DROWSY
2025-05-29 23:35:22.036937,0.18,DROWSY
2025-05-29 23:35:22.116866,0.16,DROWSY
2025-05-29 23:35:22.166048,0.17,DROWSY
2025-05-29 23:35:22.207778,0.17,DROWSY
2025-05-29 23:35:22.254418,0.15,DROWSY
2025-05-29 23:35:22.308908,0.14,DROWSY
2025-05-29 23:35:22.372523,0.17,DROWSY
2025-05-29 23:35:29.296252,0.17,DROWSY
2025-05-29 23:35:29.339672,0.16,DROWSY
2025-05-29 23:35:29.378387,0.13,DROWSY
2025-05-29 23:35:29.436818,0.14,DROWSY
2025-05-29 23:35:29.494719,0.16,DROWSY
2025-05-29 23:35:29.546107,0.15,DROWSY
2025-05-29 23:35:29.616800,0.16,DROWSY
2025-05-29 23:35:29.662334,0.13,DROWSY
2025-05-29 23:35:29.778089,0.16,DROWSY
2025-05-29 23:35:29.828736,0.15,DROWSY
2025-05-29 23:35:29.872434,0.15,DROWSY
2025-05-29 23:35:29.938504,0.12,DROWSY
2025-05-29 23:35:29.997513,0.14,DROWSY
2025-05-29 23:35:30.043555,0.18,DROWSY
2025-05-29 23:35:30.178088,0.11,DROWSY
2025-05-29 23:35:30.233826,0.12,DROWSY
2025-05-29 23:35:30.294468,0.14,DROWSY
2025-05-29 23:35:30.366034,0.17,DROWSY
2025-05-29 23:35:30.433300,0.17,DROWSY
2025-05-29 23:35:30.494528,0.16,DROWSY
2025-05-29 23:35:30.569257,0.17,DROWSY
2025-05-29 23:35:30.628110,0.15,DROWSY
2025-05-29 23:35:33.428738,0.16,DROWSY
2025-05-29 23:35:33.494793,0.15,DROWSY
2025-05-29 23:35:33.541165,0.15,DROWSY
2025-05-29 23:35:33.590458,0.16,DROWSY
2025-05-29 23:35:33.633658,0.16,DROWSY
2025-05-29 23:35:33.681376,0.18,DROWSY
2025-05-29 23:35:33.744594,0.19,DROWSY
2025-05-29 23:35:33.790427,0.15,DROWSY
2025-05-29 23:35:33.857914,0.13,DROWSY
2025-05-29 23:35:33.917596,0.13,DROWSY
2025-05-29 23:35:33.962328,0.14,DROWSY
2025-05-29 23:35:34.034766,0.14,DROWSY
2025-05-29 23:35:34.093691,0.14,DROWSY
2025-05-29 23:35:34.141039,0.13,DROWSY
2025-05-29 23:35:34.194039,0.15,DROWSY
2025-05-29 23:35:34.242252,0.15,DROWSY
2025-05-29 23:35:34.285631,0.14,DROWSY
2025-05-29 23:35:34.353655,0.14,DROWSY
2025-05-29 23:35:34.409203,0.15,DROWSY
2025-05-29 23:35:34.458537,0.15,DROWSY
2025-05-29 23:35:34.553495,0.13,DROWSY
2025-05-29 23:35:34.618615,0.14,DROWSY
2025-05-29 23:35:34.665648,0.18,DROWSY
2025-05-29 23:35:34.739850,0.13,DROWSY
2025-05-29 23:35:34.785864,0.14,DROWSY
2025-05-29 23:35:34.834590,0.14,DROWSY
2025-05-29 23:35:34.874371,0.17,DROWSY
2025-05-29 23:35:34.938486,0.16,DROWSY
2025-05-29 23:35:34.990173,0.15,DROWSY
2025-05-29 23:35:35.061220,0.14,DROWSY
2025-05-29 23:35:35.127198,0.15,DROWSY
2025-05-29 23:35:35.171841,0.16,DROWSY
2025-05-29 23:35:35.246993,0.14,DROWSY
2025-05-29 23:35:35.306544,0.16,DROWSY
2025-05-29 23:35:35.360228,0.17,DROWSY
2025-05-29 23:35:35.408321,0.15,DROWSY
2025-05-29 23:35:35.449864,0.12,DROWSY
2025-05-29 23:35:35.519510,0.12,DROWSY
2025-05-29 23:35:35.564950,0.15,DROWSY
2025-05-29 23:35:35.627720,0.15,DROWSY
2025-05-29 23:35:35.674509,0.14,DROWSY
2025-05-29 23:35:35.748994,0.2,DROWSY
2025-05-29 23:35:35.809221,0.17,DROWSY
2025-05-29 23:35:35.854580,0.15,DROWSY
2025-05-29 23:35:35.948489,0.14,DROWSY
2025-05-29 23:35:36.080263,0.16,DROWSY
2025-05-29 23:35:36.146551,0.17,DROWSY
2025-05-29 23:35:36.212797,0.14,DROWSY
2025-05-29 23:35:36.292851,0.15,DROWSY
2025-05-29 23:35:36.340115,0.12,DROWSY
2025-05-29 23:35:36.386925,0.17,DROWSY
2025-05-29 23:35:36.435227,0.18,DROWSY
2025-05-29 23:35:36.491107,0.16,DROWSY
2025-05-29 23:35:36.565298,0.14,DROWSY
2025-05-29 23:35:36.629964,0.14,DROWSY
2025-05-29 23:35:36.681468,0.16,DROWSY
2025-05-29 23:35:36.743963,0.12,DROWSY
2025-05-29 23:35:36.845197,0.13,DROWSY
2025-05-29 23:35:36.905409,0.18,DROWSY
2025-05-29 23:35:36.947376,0.16,DROWSY
2025-05-29 23:35:37.006322,0.15,DROWSY
2025-05-29 23:35:37.067245,0.15,DROWSY
2025-05-29 23:35:43.969175,0.14,DROWSY
2025-05-29 23:35:44.032902,0.14,DROWSY
2025-05-29 23:35:44.162520,0.14,DROWSY
2025-05-29 23:35:44.231011,0.13,DROWSY
2025-05-29 23:35:44.280556,0.12,DROWSY
2025-05-29 23:35:44.350991,0.15,DROWSY
2025-05-29 23:35:44.396882,0.13,DROWSY
2025-05-29 23:35:44.441429,0.14,DROWSY
2025-05-29 23:35:44.556447,0.13,DROWSY
2025-05-29 23:35:44.616518,0.14,DROWSY
2025-05-29 23:35:44.681527,0.14,DROWSY
2025-05-29 23:35:44.742021,0.14,DROWSY
2025-05-29 23:35:44.800063,0.14,DROWSY
2025-05-29 23:35:44.852506,0.17,DROWSY
2025-05-29 23:35:44.968545,0.14,DROWSY
2025-05-29 23:35:45.015370,0.15,DROWSY
2025-05-29 23:35:45.090092,0.16,DROWSY
2025-05-29 23:35:45.148884,0.13,DROWSY
2025-05-29 23:35:45.197132,0.14,DROWSY
2025-05-29 23:35:45.241412,0.12,DROWSY
2025-05-29 23:35:45.367106,0.14,DROWSY
2025-05-29 23:35:45.414169,0.14,DROWSY
2025-05-29 23:35:45.469900,0.16,DROWSY
2025-05-29 23:35:45.555843,0.15,DROWSY
2025-05-29 23:35:45.738569,0.14,DROWSY
2025-05-29 23:35:45.788799,0.15,DROWSY
2025-05-29 23:35:45.852696,0.14,DROWSY
2025-05-29 23:35:45.897183,0.14,DROWSY
2025-05-29 23:35:45.939804,0.14,DROWSY
2025-05-29 23:35:45.992310,0.15,DROWSY
2025-05-29 23:35:46.134428,0.14,DROWSY
2025-05-29 23:35:46.194075,0.16,DROWSY
2025-05-29 23:35:46.239792,0.12,DROWSY
2025-05-29 23:35:46.289511,0.15,DROWSY
2025-05-29 23:35:46.332613,0.14,DROWSY
2025-05-29 23:35:46.402105,0.11,DROWSY
2025-05-29 23:35:46.465630,0.13,DROWSY
2025-05-29 23:35:46.505002,0.14,DROWSY
2025-05-29 23:35:46.552266,0.2,DROWSY
2025-05-29 23:35:46.607652,0.2,DROWSY
2025-05-29 23:35:46.666784,0.19,DROWSY
2025-05-29 23:35:46.737922,0.15,DROWSY
2025-05-29 23:35:46.787502,0.15,DROWSY
2025-05-29 23:35:46.837841,0.15,DROWSY
2025-05-29 23:35:46.898536,0.17,DROWSY
2025-05-29 23:35:46.947931,0.16,DROWSY
2025-05-29 23:35:47.017907,0.16,DROWSY
2025-05-29 23:35:47.085491,0.14,DROWSY
2025-05-29 23:35:47.131909,0.14,DROWSY
2025-05-29 23:35:47.179984,0.14,DROWSY
2025-05-29 23:35:47.268409,0.16,DROWSY
2025-05-29 23:35:47.318577,0.15,DROWSY
2025-05-29 23:35:47.369863,0.16,DROWSY
2025-05-29 23:35:47.466178,0.16,DROWSY
2025-05-29 23:35:47.511172,0.17,DROWSY
2025-05-29 23:35:47.561932,0.13,DROWSY
2025-05-29 23:35:47.649511,0.14,DROWSY
2025-05-29 23:35:47.731206,0.15,DROWSY
2025-05-29 23:35:47.780390,0.15,DROWSY
2025-05-30 00:07:03.220245,0.18,DROWSY
2025-05-30 00:07:16.735167,0.11,DROWSY
2025-05-30 00:07:16.795927,0.11,DROWSY
2025-05-30 00:07:16.855608,0.09,DROWSY
2025-05-30 00:07:16.914840,0.1,DROWSY
2025-05-30 00:07:19.988139,0.17,DROWSY
2025-05-30 00:07:20.031461,0.15,DROWSY
2025-05-30 00:07:20.100172,0.15,DROWSY
2025-05-30 00:07:20.147059,0.15,DROWSY
2025-05-30 00:07:20.225126,0.12,DROWSY
2025-05-30 00:07:20.286362,0.14,DROWSY
2025-05-30 00:07:20.327845,0.11,DROWSY
2025-05-30 00:07:20.426179,0.13,DROWSY
2025-05-30 00:07:20.491327,0.14,DROWSY
2025-05-30 00:07:20.530053,0.13,DROWSY
2025-05-30 00:07:20.609312,0.08,DROWSY
2025-05-30 00:07:20.670664,0.1,DROWSY
2025-05-30 00:07:20.734035,0.11,DROWSY
2025-05-30 00:07:20.829142,0.12,DROWSY
2025-05-30 00:07:20.898833,0.12,DROWSY
2025-05-30 00:07:20.948473,0.1,DROWSY
2025-05-30 00:07:21.098468,0.14,DROWSY
2025-05-30 00:07:21.137053,0.13,DROWSY
2025-05-30 00:07:21.209226,0.14,DROWSY
2025-05-30 00:07:21.256360,0.12,DROWSY
2025-05-30 00:07:21.302176,0.13,DROWSY
2025-05-30 00:07:21.346519,0.12,DROWSY
2025-05-30 00:07:21.418158,0.16,DROWSY
2025-05-30 00:07:21.514685,0.2,DROWSY
2025-05-30 00:07:21.542423,0.18,DROWSY
2025-05-30 00:07:21.630086,0.11,DROWSY
2025-05-30 00:07:21.707968,0.1,DROWSY
2025-05-30 00:07:21.756497,0.13,DROWSY
2025-05-30 00:07:21.812476,0.15,DROWSY
2025-05-30 00:07:21.867898,0.13,DROWSY
2025-05-30 00:07:21.920748,0.12,DROWSY
2025-05-30 00:07:22.019045,0.14,DROWSY
2025-05-30 00:07:22.064888,0.14,DROWSY
2025-05-30 00:07:22.106454,0.14,DROWSY
2025-05-30 00:07:22.164911,0.15,DROWSY
2025-05-30 00:07:22.217801,0.11,DROWSY
2025-05-30 00:07:22.263465,0.1,DROWSY
2025-05-30 00:07:22.308821,0.12,DROWSY
